activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1088339,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C=CC(C)(C)C)C2S(=O)(=O)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL116739,,CHEMBL116739,,0,http://www.openphacts.org/units/Nanomolar,218343,=,1,1,=,,IC50,nM,,10500000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,10.5
,1088341,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C(Br)Br)C2SC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL116388,,CHEMBL116388,,0,http://www.openphacts.org/units/Nanomolar,218352,=,1,1,=,,IC50,nM,,260000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,0.26
,1088935,[],CHEMBL675540,Concentration required to inhibit enzymatic cleavage of the chromogenic substrate (MeO-Suc-Ala-Ala-Pro-Val-pNA) for sputum elastase in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)O.N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,,,CHEMBL1128424,J. Med. Chem.,1995.0,,CHEMBL433135,,CHEMBL1185793,,0,http://www.openphacts.org/units/Nanomolar,151462,>,1,1,>,,IC50,nM,,100000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,100.0
,1090331,[],CHEMBL675542,Inhibitory activity against human leukocyte elastase (HLE) at pH 7.5,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C(F)(F)C(=O)[C@H](Cc1ccccc1)NC(=O)CN(C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C1Cc2ccccc2C1,,,CHEMBL1125561,J. Med. Chem.,1992.0,,CHEMBL145809,,CHEMBL145809,,0,http://www.openphacts.org/units/Nanomolar,280242,>,1,1,>,,IC50,nM,,5000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,5.0
,1090490,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CON(C)C(=O)/C=C1/C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CS(=O)(=O)C12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL116129,,CHEMBL116129,,0,http://www.openphacts.org/units/Nanomolar,218323,>,1,1,>,,IC50,nM,,10000000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,10.0
,1090492,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@H](I)C2SC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL326065,,CHEMBL326065,,0,http://www.openphacts.org/units/Nanomolar,218334,=,1,1,=,,IC50,nM,,1180000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,1.18
,1092740,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C(Br)Br)C2S(=O)(=O)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL334282,,CHEMBL334282,,0,http://www.openphacts.org/units/Nanomolar,218351,=,1,1,=,,IC50,nM,,2070000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,2.07
,1093675,[],CHEMBL675542,Inhibitory activity against human leukocyte elastase (HLE) at pH 7.5,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C(NC(=O)CN(C(=O)[C@@H](NC(=O)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1)C(C)C)C1Cc2ccccc2C1)C(=O)C(F)(F)F,,,CHEMBL1125561,J. Med. Chem.,1992.0,"{'bei': '9.27', 'le': '0.19', 'lle': '2.60', 'sei': '4.46'}",CHEMBL262218,,CHEMBL262218,7.08,1,http://www.openphacts.org/units/Nanomolar,280250,=,1,1,=,,IC50,nM,,84.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,0.084
,1095016,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@@H](N)C2SC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL117824,,CHEMBL117824,,0,http://www.openphacts.org/units/Nanomolar,218346,>,1,1,>,,IC50,nM,,10000000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,10.0
,1096104,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)CC2SC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL117550,,CHEMBL117550,,0,http://www.openphacts.org/units/Nanomolar,218335,>,1,1,>,,IC50,nM,,10000000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,10.0
,1096106,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C=CBr)C2SC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL116898,,CHEMBL116898,,0,http://www.openphacts.org/units/Nanomolar,218341,=,1,1,=,,IC50,nM,,5400000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,5.4
,1098498,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)/C(=C\Br)C2S(=O)(=O)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL116840,,CHEMBL116840,,0,http://www.openphacts.org/units/Nanomolar,218349,=,1,1,=,,IC50,nM,,3360000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,3.36
,1099473,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C(Cl)Cl)C2SC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL117126,,CHEMBL117126,,0,http://www.openphacts.org/units/Nanomolar,218328,=,1,1,=,,IC50,nM,,6410000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,6.41
,1099475,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@H](Cl)C2SC1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL327149,,CHEMBL327149,,0,http://www.openphacts.org/units/Nanomolar,218333,=,1,1,=,,IC50,nM,,6000000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,6.0
,1100502,[],CHEMBL675542,Inhibitory activity against human leukocyte elastase (HLE) at pH 7.5,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@@H](C)[C@@H]2S(=O)(=O)C1,,,CHEMBL1125561,J. Med. Chem.,1992.0,"{'bei': '19.40', 'le': '0.40', 'lle': '6.59', 'sei': '6.51'}",CHEMBL145953,,CHEMBL145953,6.97,0,http://www.openphacts.org/units/Nanomolar,280251,=,1,1,=,,IC50,nM,,107.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,0.107
,1101658,[],CHEMBL675542,Inhibitory activity against human leukocyte elastase (HLE) at pH 7.5,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C(NC(=O)CN(C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C1Cc2ccccc2C1)C(=O)C(F)(F)F,,,CHEMBL1125561,J. Med. Chem.,1992.0,"{'bei': '11.18', 'le': '0.21', 'lle': '2.23', 'sei': '6.14'}",CHEMBL264180,,CHEMBL264180,6.44,1,http://www.openphacts.org/units/Nanomolar,280249,=,1,1,=,,IC50,nM,,365.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,0.365
,1101772,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(=C(Cl)Cl)C2S(=O)(=O)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL117125,,CHEMBL117125,,0,http://www.openphacts.org/units/Nanomolar,218327,=,1,1,=,,IC50,nM,,2560000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,2.56
,1101774,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)/C=C1/C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CS(=O)(=O)C12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL117814,,CHEMBL117814,,0,http://www.openphacts.org/units/Nanomolar,218339,>,1,1,>,,IC50,nM,,10000000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,10.0
,1101776,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)/C(=C/C#N)C2S(=O)(=O)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL117113,,CHEMBL117113,,0,http://www.openphacts.org/units/Nanomolar,218337,=,1,1,=,,IC50,nM,,490000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,0.49
,1101778,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)/C(Br)=C1/C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CSC12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL323682,,CHEMBL323682,,0,http://www.openphacts.org/units/Nanomolar,218336,=,1,1,=,,IC50,nM,,210000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,0.21
,1102759,[],CHEMBL675542,Inhibitory activity against human leukocyte elastase (HLE) at pH 7.5,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C(F)(F)C(=O)[C@H](CC(C)C)NC(=O)CN(C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C1Cc2ccccc2C1,,,CHEMBL1125561,J. Med. Chem.,1992.0,"{'bei': '7.70', 'le': '0.15', 'lle': '0.72', 'sei': '3.78'}",CHEMBL445912,,CHEMBL445912,4.96,0,http://www.openphacts.org/units/Nanomolar,280243,=,1,1,=,,IC50,nM,,11100.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,11.1
,1102935,[],CHEMBL675717,Inhibition of human leukocyte elastase,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)/C=C1/C(=O)N2C(C(=O)OC(c3ccccc3)c3ccccc3)=C(COC(C)=O)CSC12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130215,J. Med. Chem.,1997.0,,CHEMBL117223,,CHEMBL117223,,0,http://www.openphacts.org/units/Nanomolar,218326,=,1,1,=,,IC50,nM,,2600000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,mM,UO_0000065,,2.6
,1105953,[],CHEMBL676193,Inhibitory concentration was measured against elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccccc1C(=O)N[C@]1(OC)C(=O)N2C(C(=O)OCc3ccc(C(=O)O)cc3)=C(CSc3nnnn3C)CO[C@@H]21,,,CHEMBL1132791,Bioorg. Med. Chem. Lett.,2000.0,"{'bei': '8.04', 'le': '0.16', 'lle': '3.65', 'sei': '2.73'}",CHEMBL295221,,CHEMBL295221,5.02,0,http://www.openphacts.org/units/Nanomolar,141913,=,1,1,=,,IC50,nM,,9500.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,9.5
,1109364,[],CHEMBL676194,Inhibitory concentration in vitro against Human neutrophil elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1,,,CHEMBL1134889,Bioorg. Med. Chem. Lett.,2002.0,"{'bei': '16.93', 'le': '0.33', 'lle': '5.11', 'sei': '5.30'}",CHEMBL76688,SIVELESTAT,CHEMBL76688,7.36,1,http://www.openphacts.org/units/Nanomolar,137289,=,1,1,=,,IC50,nM,,44.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,0.044
,1130986,[],CHEMBL675336,Compound was tested for inhibition of Elastase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O,,,CHEMBL1134166,Bioorg. Med. Chem. Lett.,2001.0,"{'bei': '5.53', 'le': '0.11', 'lle': '4.93', 'sei': '1.42'}",CHEMBL331243,,CHEMBL331243,4.92,0,http://www.openphacts.org/units/Nanomolar,226021,=,1,1,=,,IC50,nM,,12000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,12000.0
,1144390,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)c1nc2ncccc2o1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL133016,,CHEMBL133016,,0,http://www.openphacts.org/units/Nanomolar,254315,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1153169,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)c1nc2ccccc2s1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL133803,,CHEMBL133803,,0,http://www.openphacts.org/units/Nanomolar,254316,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1155879,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)C[C@H](NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)N[C@H]1CN(OCc2ccccc2)C1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL131760,,CHEMBL131760,,0,http://www.openphacts.org/units/Nanomolar,254317,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1155884,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2nc(C(=O)C(C)NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)oc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL424452,,CHEMBL424452,,0,http://www.openphacts.org/units/Nanomolar,254314,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1159773,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)C(F)(F)C(=O)NCc1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL335309,,CHEMBL335309,,0,http://www.openphacts.org/units/Nanomolar,254320,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1165232,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)c1nc2ccccc2o1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL131909,,CHEMBL131909,,0,http://www.openphacts.org/units/Nanomolar,254318,=,1,1,=,,IC50,nM,,183000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,183.0
,1165237,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)C(F)(F)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL134167,,CHEMBL134167,,0,http://www.openphacts.org/units/Nanomolar,254333,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1167963,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2nc(C(=O)C(C)NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)oc12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL134131,,CHEMBL134131,,0,http://www.openphacts.org/units/Nanomolar,254329,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1174303,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2oc(C(=O)C(C)NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)nc2c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL133854,,CHEMBL133854,,0,http://www.openphacts.org/units/Nanomolar,254313,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1175671,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)C(=O)NCc1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL422440,,CHEMBL422440,,0,http://www.openphacts.org/units/Nanomolar,254319,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1177086,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL2370698,,CHEMBL2370698,,0,http://www.openphacts.org/units/Nanomolar,254334,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1180984,[],CHEMBL675346,Binding affinity for human leukocyte elastase(HLE) serine protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2oc(C(=O)C(C)NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)nc12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL133638,,CHEMBL133638,,0,http://www.openphacts.org/units/Nanomolar,254330,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1181305,[],CHEMBL880835,Compound was tested in vitro for its ability to inhibit human leukocyte elastase (HLE),B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](Cl)[C@H]2S1(=O)=O,,,CHEMBL1128812,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '13.57', 'le': '0.29', 'lle': '3.77', 'sei': '6.01'}",CHEMBL302630,,CHEMBL302630,4.85,0,http://www.openphacts.org/units/Nanomolar,108566,=,1,1,=,,IC50,nM,,14000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,14.0
,1181308,[],CHEMBL880835,Compound was tested in vitro for its ability to inhibit human leukocyte elastase (HLE),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(S(=O)(=O)O[C@H]2C(=O)N3[C@@H](C(=O)OCc4ccccc4)C(C)(C)S(=O)(=O)[C@H]23)cc1,,,CHEMBL1128812,Bioorg. Med. Chem. Lett.,1995.0,"{'bei': '14.79', 'le': '0.30', 'lle': '5.74', 'sei': '5.88'}",CHEMBL416849,,CHEMBL416849,7.30,0,http://www.openphacts.org/units/Nanomolar,108569,=,1,1,=,,IC50,nM,,50.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,0.05
,1182254,[],CHEMBL674818,Activity of compound against serine protease human leukocyte elastase(HLE),B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)[PH](=O)C(Oc1ccccc1)Oc1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130262,J. Med. Chem.,1997.0,,CHEMBL334303,,CHEMBL334303,,0,http://www.openphacts.org/units/Nanomolar,254332,>,1,1,>,,IC50,nM,,300000.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,300.0
,1198306,[],CHEMBL818573,Compound was tested for its inhibitory activity against human leukocyte Elastase (HLE),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C1N=C2CN(C3Cc4ccccc4C3)C(=O)[C@H](C(C)C)N2C1(O)C(F)(F)F,,,CHEMBL1125944,Bioorg. Med. Chem. Lett.,1991.0,,CHEMBL162837,,CHEMBL162837,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,318323,=,1,1,=,,IC50,ug.mL-1,,3.7,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,ug ml-1,UO_0000274,,3.7
,1207743,[],CHEMBL818573,Compound was tested for its inhibitory activity against human leukocyte Elastase (HLE),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C(NC(=O)OCc1ccccc1)C(=O)N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)C1Cc2ccccc2C1,,,CHEMBL1125944,Bioorg. Med. Chem. Lett.,1991.0,,CHEMBL160045,,CHEMBL160045,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,318324,=,1,1,=,,IC50,ug.mL-1,,0.365,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,ug ml-1,UO_0000274,,0.365
,1748411,[],CHEMBL871520,Inhibition of human neutrophil elastase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)n1-c1ccc(SCC(=O)O)cc1,,,CHEMBL1146035,J. Med. Chem.,2006.0,"{'bei': '18.40', 'le': '0.36', 'lle': '1.54', 'sei': '11.39'}",CHEMBL386313,,CHEMBL386313,4.81,0,http://www.openphacts.org/units/Nanomolar,543145,=,1,1,=,,IC50,nM,,15500.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,uM,UO_0000065,,15.5
